show me all flight between ci0 and ci1 on mn0 dn0 with departur time after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
ci0 to ci1 da0	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what flight from ci1 to ci0 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
doe al0 fli between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
tell me about flight from ci0 to ci1 next da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
list the nonstop flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
i want to travel from ci0 to ci1 round trip leav da0 mn0 dn0 arriv in ci1 at around ti0 o'clock in the even and return the next day arriv in ci0 at around ti0 o'clock in the even which airlin fli that rout	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( round_trip $1 ) ( approx_arrival_time $1 ti0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( day $1 da0 ) ( month $1 mn0 ) ( day_number $1 dn0 ) ( = ( airline:e $1 ) $0 ) ) ) )
list all flight from ci0 to ci1 after ti0 da0 nonstop	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me the fb0 fare flight between ci0 and ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( fare_basis_code $0 fb0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need inform from ci0 to ci1	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like the cheapest one way fare from ci0 to ci1	( min $0 ( exists $1 ( and ( oneway $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
what is sa	sa:dc
what airlin have flight from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( airline:e $1 ) $0 ) ) ) )
what am flight are avail from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
which airlin has more busi class flight than ani other airlin	( argmax $0 ( airline $0 ) ( count $1 ( and ( flight $1 ) ( class_type $1 business:cl ) ( airline $1 $0 ) ) ) )
what flight depart ci1 on da0 and arriv in ci0 by ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
round trip fare from ci0 to ci1 less than do0	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( < ( fare $1 ) do0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
what airlin is al0	al0
what is the cheapest fare from ci1 to ci0	( min $0 ( exists $1 ( and ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
can you give me the even flight on da0 from ci0 to ci1 again	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
ci0 to ci1	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need a flight on da0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
is there ani ground transport to the citi in ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
what the capac of a ac0	( capacity ac0 )
show me the flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
tell me about flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
i need to know a list of flight from ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ) )
show flight from ci1 into ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what al0 flight leav ci0 befor ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ) )
what time on da0 could i take a plane from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( day $1 da0 ) ( = ( departure_time $1 ) $0 ) ) ) )
i need to fli from ci1 to ci0 and be in ci0 by ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
how mani differ flight class are there	( count $0 ( class_of_service $0 ) )
pleas show me the return flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
give me the flight on da0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
is there a flight in the afternoon from ci0 that arriv in the even in ci1	( lambda $0 e ( and ( flight $0 ) ( during_day_arrival $0 evening:pd ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me the flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
list all nonstop flight from ci0 to ci1 leav on da0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
pleas list the flight time from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( departure_time $1 ) $0 ) ) ) )
what the cheapest way to fli between ci0 and ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
show me one way flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( oneway $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas show me the flight from ci0 to ci1 california	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list flight from ci0 to ci1 leav earli in the morn on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
show me the flight next da0 between ci1 and ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
pleas show me the ci0 to ci1 da0 flight again	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show flight from ci0 to ci1 on either da0 dn0 or da1 dn1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( or ( and ( day $0 da0 ) ( day_number $0 dn0 ) ) ( and ( day $0 da1 ) ( day_number $0 dn1 ) ) ) ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show flight from ci0 to ci1 arriv between ti0 and ti1 o'clock	( lambda $0 e ( and ( flight $0 ) ( > ( arrival_time $0 ) ti0 ) ( < ( arrival_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like an afternoon flight from ci0 to ci1 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
okay for now i would like inform on a flight on mn0 dn0 from ci0 to ci1 leav earli in the morn about ti0 o'clock	( lambda $0 e ( and ( flight $0 ) ( approx_departure_time $0 ti0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
i need a flight from ci0 to ci1 nonstop arriv at ti0 pleas	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( arrival_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me all the flight from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
show morn flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list the flight arriv in ci0 from ci1 befor ti0 on mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( month $0 mn0 ) ) )
what the latest flight from ci0 to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
give me the flight from ci1 to ci0 da0 even	( lambda $0 e ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
what kind of airplan goe from ci1 to ci0 da0 stop in ci2 in the afternoon first class flight	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( class_type $1 first:cl ) ( during_day $1 afternoon:pd ) ( from $1 ci1 ) ( to $1 ci0 ) ( stop $1 ci2 ) ( day $1 da0 ) ( = ( aircraft_code $1 ) $0 ) ) ) )
list all flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me all the flight between ci0 and ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
pleas list all the flight from ci0 to ci1 which serv meal	( lambda $0 e ( and ( flight $0 ) ( has_meal $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want to fli from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
can you show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight from ci1 arriv in ci0 befor ti0	( lambda $0 e ( and ( flight $0 ) ( < ( arrival_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
show me all meal on flight from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( meal $1 ) $0 ) ) ) )
list all the land at ap0	( lambda $0 e ( and ( to $0 ap0 ) ) )
what is airlin al0	al0
pm flight leav ci0 arriv ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 pm:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
ground transport ci0	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
show me all flight direct onli from ci1 to ci0 or ci2 that arriv befor ti0 local time	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( < ( arrival_time $0 ) ti0 ) ( or ( to $0 ci0 ) ( to $0 ci2 ) ) ( from $0 ci1 ) ) )
what are all flight to ci0 from ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
which are the flight from ci1 to ci2 or ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci2 ) ) )
i'm interest in a flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like to have some inform on a ticket from ci0 to ci1 with a stop in ci2	( lambda $0 e ( and ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
find the flight from ci1 to ci0 leav after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what is the earliest flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
what flight from ci0 to ci1 on da0 in the even on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what is the last flight leav ci0 go to ci1 on da0	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) ( departure_time $0 ) )
show me the fare from ci1 to ci0	( lambda $0 e ( exists $1 ( and ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
show me the flight leav from ci1 for ci0 on da0 morn	( lambda $0 e ( and ( flight $0 ) ( during_day $0 morning:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
cheapest round trip airfar from ci0 to ci1	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( round_trip $1 ) ( = ( fare $1 ) $0 ) ) ) )
i need a flight from ci0 to ci1 that stop in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
what are the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the class of servic on al0	( lambda $0 e ( exists $1 ( and ( airline $1 al0 ) ( = ( booking_class $1 ) $0 ) ) ) )
pleas give me a list of all the flight between ci0 and ci1 and their cost	( lambda $0 e ( exists $1 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( = ( fare $0 ) $1 ) ) ) )
i'm look for a flight that goe from ci0 to ci1 and stop in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
show me the earliest flight on da0 from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) ( departure_time $0 ) )
what is the last flight from ci0 to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
i'm interest in a flight on al0 from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight are there from ci1 to ci0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
list all flight leav ci0 on al0 on da0 after ti0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( day $0 da0 ) ) )
on mn0 dn0 i would like an earli morn flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 early:pd ) ( during_day $0 morning:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
display all flight from ci0 and ci1 flight should leav after ti0 arriv after ti1 nonstop flight	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( > ( departure_time $0 ) ti0 ) ( > ( arrival_time $0 ) ti1 ) ( or ( from $0 ci0 ) ( from $0 ci1 ) ) ) )
al0 fn0	( lambda $0 e ( and ( airline $0 al0 ) ( flight_number $0 fn0 ) ) )
what flight go from ci0 to ci1 after ti0 in the afternoon	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show me flight on da0 go from ci0 to ci1 nonstop first class leav after ti0	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( class_type $0 first:cl ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i want to fli from ci0 to ci1 i would like the cheapest fare pleas	( min $0 ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
are there ani limousin or taxi servic avail at the ap0	( lambda $0 e ( and ( or ( limousine $0 ) ( taxi $0 ) ) ( from_airport $0 ap0 ) ) )
how much is a flight from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
i need a late flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( during_day $0 late:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
pleas give me flight avail from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
is breakfast serv on flight al0 fn0 from ci0 to ci1 coach class	( lambda $0 e ( and ( = $0 breakfast:me ) ( exists $1 ( and ( flight $1 ) ( airline $1 al0 ) ( flight_number $1 fn0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( meal $1 ) $0 ) ) ) ) )
what flight are there from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list the nonstop flight on da0 mn0 dn0 from ci0 to ci1 arriv in ci1 between ti0 and ti1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( > ( arrival_time $0 ) ti0 ) ( < ( arrival_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
may i fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
how mani flight doe each airlin have with book class fb0	( lambda $0 e ( lambda $1 i ( and ( airline $0 ) ( = $1 ( count $2 ( and ( flight $2 ) ( booking_class $2 fb0 ) ( = ( airline:e $2 ) $0 ) ) ) ) ) ) )
show me all the direct flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the price of the flight from ci0 to ci1 in the morn	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( during_day $1 morning:pd ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
can you tell me which flight from ci0 to ci1 has the least expens fare	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
all flight befor ti0 ci0 ci1	( lambda $0 e ( and ( flight $0 ) ( < ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight leav ci0 and arriv in ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
pleas list the da0 afternoon flight from ci0 to ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
pleas list the da0 night flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( during_day $0 late:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
i would like a list of flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like to know the earliest flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
what is the cost of the air taxi oper at ap0	( lambda $0 e ( exists $1 ( and ( air_taxi_operation $1 ) ( from_airport $1 ap0 ) ( = ( ground_fare $1 ) $0 ) ) ) )
i want to fli from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i'd like to get a flight leav ci0 and arriv at ci1 pennsylvania	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want a flight from ci0 to ci1 that stop in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
the most expens flight between ci0 and ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
i would like to book a flight for mn0 dn0 go from ci0 to ci1 a direct flight if possibl	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
flight from ci0 to ci1 between ti0 and ti1	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( < ( departure_time $0 ) ti1 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i want to fli from ci1 to ci0 with at least one stop	( lambda $0 e ( and ( flight $0 ) ( > ( stops $0 ) 1:i ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
okay i just want to know the cheapest fare from ci0 to ci1	( min $0 ( exists $1 ( and ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
list daili flight from ci0 to ci1 use al0	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i would like to fli from ci0 to ci1 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
list all daili flight between ci0 and ci1 use al0	( lambda $0 e ( and ( flight $0 ) ( daily $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
i need a return flight from ci1 to ci0 leav ci1 around ti0 in the even on the day follow next da0	( lambda $0 e ( and ( flight $0 ) ( approx_departure_time $0 ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
great now what i want to find out is on mn0 dn0 from ci0 to ci1 do you have a flight least expens fare around ti0 o'clock in the morn	( argmin $0 ( and ( flight $0 ) ( approx_departure_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) ( fare $0 ) )
ci0 ground transport	( lambda $0 e ( and ( ground_transport $0 ) ( to_city $0 ci0 ) ) )
find me the latest flight leav ci0 mn0 dn0 and arriv in ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) ( departure_time $0 ) )
i would like a flight from ci0 to ci1 arriv ci1 about ti0	( lambda $0 e ( and ( flight $0 ) ( approx_arrival_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight are there from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
give me the flight from ci1 to ci0 use al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
show me all nonstop flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( nonstop $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what doe fare code fb0 mean	fb0
i'd like to go from ci1 to ci0 on da0 even mn0 dn0	( lambda $0 e ( and ( during_day $0 evening:pd ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
what kind of plane fli from ci0 to ci1 after ti0	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( > ( departure_time $1 ) ti0 ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( aircraft_code $1 ) $0 ) ) ) )
ci1 to ci0 next week da0 show the flight	( lambda $0 e ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ) )
what are the fare for flight between ci0 and ap0 provid by al0	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( airline $1 al0 ) ( from $1 ci0 ) ( to $1 ap0 ) ( = ( fare $1 ) $0 ) ) ) )
what airlin fli from ci1 to ci0	( lambda $0 e ( exists $1 ( and ( flight $1 ) ( from $1 ci1 ) ( to $1 ci0 ) ( = ( airline:e $1 ) $0 ) ) ) )
flight from ci0 to ci1 on da0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
show me flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
between ci0 and ci1 i'd like a flight that take the least amount of stop to get to ci0	( argmin $0 ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( to $0 ci0 ) ) ( stops $0 ) )
show me the price of first class ticket on al0 round trip from ci0 to ci1	( lambda $0 e ( exists $1 ( and ( round_trip $1 ) ( airline $1 al0 ) ( class_type $1 first:cl ) ( from $1 ci0 ) ( to $1 ci1 ) ( = ( fare $1 ) $0 ) ) ) )
can you tell me the latest even flight from ci0 to ci1 on mn0 dn0	( argmax $0 ( and ( flight $0 ) ( during_day $0 evening:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) ( departure_time $0 ) )
is there a flight between ci1 and ci2 with a stopov in ci0 on al0	( lambda $0 e ( and ( flight $0 ) ( airline $0 al0 ) ( from $0 ci1 ) ( to $0 ci2 ) ( stop $0 ci0 ) ) )
i need to fli from ci0 to ci1 and depart in the afternoon	( lambda $0 e ( and ( flight $0 ) ( during_day $0 afternoon:pd ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
show all flight and fare from ci1 to ci0	( lambda $0 e ( exists $1 ( and ( flight $0 ) ( from $0 ci1 ) ( to $0 ci0 ) ( = ( fare $0 ) $1 ) ) ) )
and flight leav from ci0 to ci1 leav after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what are the dinner flight from ci1 to ci0 on da0 mn0 dn0	( lambda $0 e ( and ( flight $0 ) ( meal $0 dinner:me ) ( from $0 ci1 ) ( to $0 ci0 ) ( day $0 da0 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
i would like a flight from ci0 to ci1 on mn0 dn0 at ti0	( lambda $0 e ( and ( flight $0 ) ( departure_time $0 ti0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day_number $0 dn0 ) ( month $0 mn0 ) ) )
show me all the night fare between ci1 and ci0	( lambda $0 e ( exists $1 ( and ( during_day $1 late:pd ) ( from $1 ci1 ) ( to $1 ci0 ) ( = ( fare $1 ) $0 ) ) ) )
what is the latest flight from ci0 to ci1	( argmax $0 ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( departure_time $0 ) )
i like to see the inform for flight from ci1 to ci0 leav ci1 after ti0	( lambda $0 e ( and ( flight $0 ) ( > ( departure_time $0 ) ti0 ) ( from $0 ci1 ) ( to $0 ci0 ) ) )
what are the cheapest one way flight from ci0 to ci1	( argmin $0 ( and ( flight $0 ) ( oneway $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) ( fare $0 ) )
show me the flight from ci0 to ci1	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ) )
what flight are avail from ci0 to ci1 with stopov in ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
show me the flight from ci0 to ci1 on da0	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( day $0 da0 ) ) )
what flight go from ci0 to ci1 via ci2	( lambda $0 e ( and ( flight $0 ) ( from $0 ci0 ) ( to $0 ci1 ) ( stop $0 ci2 ) ) )
